id,name,category,lat,lon,state,source,metadata_json,external_id
superfund_OR7122307658,FREMONT NATIONAL FOREST/WHITE KING AND LUCKY LASS URANIUM MINES (USDA),superfund_npl,42.33474961,-120.52418275,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OR7122307658""}",OR7122307658
superfund_AK1570028646,EIELSON AIR FORCE BASE,superfund_npl,64.67399144,-147.05975054,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK1570028646""}",AK1570028646
superfund_OR6213820917,UMATILLA ARMY DEPOT (LAGOONS),superfund_npl,45.83734457,-119.44108728,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OR6213820917""}",OR6213820917
superfund_ID4890008952,IDAHO NATIONAL ENGINEERING LABORATORY (USDOE),superfund_npl,43.67820291,-112.78596820,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ID4890008952""}",ID4890008952
superfund_ID3572124557,MOUNTAIN HOME AIR FORCE BASE,superfund_npl,43.04826718,-115.86604813,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ID3572124557""}",ID3572124557
superfund_WA5170090059,"NAVAL AIR STATION, WHIDBEY ISLAND (AULT FIELD)",superfund_npl,48.33851777,-122.66134145,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA5170090059""}",WA5170090059
superfund_WA6170090058,"NAVAL AIR STATION, WHIDBEY ISLAND (SEAPLANE BASE)",superfund_npl,48.29414089,-122.60187893,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA6170090058""}",WA6170090058
superfund_WA7170027265,BANGOR ORDNANCE DISPOSAL (USNAVY),superfund_npl,47.76391633,-122.70198537,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA7170027265""}",WA7170027265
superfund_WA9571924647,FAIRCHILD AIR FORCE BASE (4 WASTE AREAS),superfund_npl,47.61855293,-117.64842893,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA9571924647""}",WA9571924647
superfund_WA8570024200,MCCHORD AIR FORCE BASE (WASH RACK/TREATMENT AREA),superfund_npl,47.14032712,-122.48945823,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA8570024200""}",WA8570024200
superfund_WAD980833065,AMERICAN LAKE GARDENS/MCCHORD AFB,superfund_npl,47.12635982,-122.52580744,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980833065""}",WAD980833065
superfund_WA7210090067,FORT LEWIS LOGISTICS CENTER,superfund_npl,47.11404668,-122.53778375,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA7210090067""}",WA7210090067
superfund_WA9214053465,FORT LEWIS (LANDFILL NO. 5),superfund_npl,47.11997660,-122.63032616,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA9214053465""}",WA9214053465
superfund_WA1890090078,HANFORD 200-AREA (USDOE),superfund_npl,46.53783162,-119.55896553,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA1890090078""}",WA1890090078
superfund_WA2890090077,HANFORD 300-AREA (USDOE),superfund_npl,46.42294107,-119.33783074,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA2890090077""}",WA2890090077
superfund_WA4890090075,HANFORD 1100-AREA (USDOE),superfund_npl,46.35392375,-119.29637249,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA4890090075""}",WA4890090075
superfund_WA1891406349,BONNEVILLE POWER ADMINISTRATION ROSS COMPLEX (USDOE),superfund_npl,45.66147419,-122.65844179,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA1891406349""}",WA1891406349
superfund_WAD980833065,AMERICAN LAKE GARDENS/MCCHORD AFB,superfund_npl,47.12807962,-122.50788222,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980833065""}",WAD980833065
superfund_WA5210890096,HAMILTON ISLAND LANDFILL (USA/COE),superfund_npl,45.63017630,-121.98077218,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA5210890096""}",WA5210890096
superfund_WA5210890096,HAMILTON ISLAND LANDFILL (USA/COE),superfund_npl,45.63508038,-121.96811502,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA5210890096""}",WA5210890096
superfund_WA9571924647,FAIRCHILD AIR FORCE BASE (4 WASTE AREAS),superfund_npl,47.63288416,-117.60797826,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA9571924647""}",WA9571924647
superfund_AK6210022426,FORT WAINWRIGHT,superfund_npl,64.58676226,-147.40474913,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK6210022426""}",AK6210022426
superfund_AK1570028646,EIELSON AIR FORCE BASE,superfund_npl,64.69374045,-147.14694167,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK1570028646""}",AK1570028646
superfund_AK1570028646,EIELSON AIR FORCE BASE,superfund_npl,64.68782944,-147.06621805,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK1570028646""}",AK1570028646
superfund_AK4170024323,ADAK NAVAL AIR STATION,superfund_npl,51.87253189,-176.64178390,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK4170024323""}",AK4170024323
superfund_WA3890090076,HANFORD 100-AREA (USDOE),superfund_npl,46.57100147,-119.49800745,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA3890090076""}",WA3890090076
superfund_AK8570028649,ELMENDORF AIR FORCE BASE,superfund_npl,61.26460658,-149.80291005,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK8570028649""}",AK8570028649
superfund_AK6214522157,FORT RICHARDSON (USARMY),superfund_npl,61.26602156,-149.64101051,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK6214522157""}",AK6214522157
superfund_WA5170027291,BANGOR NAVAL SUBMARINE BASE,superfund_npl,47.72340812,-122.71483839,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA5170027291""}",WA5170027291
superfund_WA1170023419,NAVAL UNDERSEA WARFARE ENGINEERING STATION (4 WASTE AREAS),superfund_npl,47.69744160,-122.62124739,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WA1170023419""}",WA1170023419
superfund_WAD980511745,QUEEN CITY FARMS,superfund_npl,47.44847666,-122.04799405,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980511745""}",WAD980511745
superfund_WAD988519708,VANCOUVER WATER STATION #1 CONTAMINATION,superfund_npl,45.63671835,-122.64693079,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988519708""}",WAD988519708
superfund_ORD009020603,MCCORMICK & BAXTER CREOSOTING CO. (PORTLAND PLANT),superfund_npl,45.57828969,-122.74157390,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD009020603""}",ORD009020603
superfund_WAD009487513,"WESTERN PROCESSING CO., INC.",superfund_npl,47.42485757,-122.24565133,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD009487513""}",WAD009487513
superfund_WAD980726301,"COMMENCEMENT BAY, SOUTH TACOMA CHANNEL",superfund_npl,47.22363469,-122.49932422,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726301""}",WAD980726301
superfund_WAD980726301,"COMMENCEMENT BAY, SOUTH TACOMA CHANNEL",superfund_npl,47.21594835,-122.48897360,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726301""}",WAD980726301
superfund_WAD980726301,"COMMENCEMENT BAY, SOUTH TACOMA CHANNEL",superfund_npl,47.23142018,-122.47088882,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726301""}",WAD980726301
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.21871742,-119.30502527,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.20911055,-119.33219698,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.19155149,-119.33697432,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.18831766,-119.31121190,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.18717356,-119.29609291,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.19114952,-119.28508081,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.18485727,-119.30864376,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.18110063,-119.30690585,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.18939993,-119.30535564,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.19238759,-119.31529787,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.19706697,-119.29559493,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.19576075,-119.29409173,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD988466355,MOSES LAKE WELLFIELD CONTAMINATION,superfund_npl,47.16621606,-119.30140511,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988466355""}",WAD988466355
superfund_WAD980726368,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",superfund_npl,47.30073669,-122.50700489,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726368""}",WAD980726368
superfund_WAD980726368,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",superfund_npl,47.30178277,-122.49845541,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726368""}",WAD980726368
superfund_WAD980726368,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",superfund_npl,47.29270894,-122.51044204,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726368""}",WAD980726368
superfund_WAD980726368,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",superfund_npl,47.24757197,-122.41884642,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726368""}",WAD980726368
superfund_WAD980726368,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",superfund_npl,47.27928761,-122.39829106,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980726368""}",WAD980726368
superfund_AKD980988158,ARCTIC SURPLUS,superfund_npl,64.81175941,-147.56723551,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AKD980988158""}",AKD980988158
superfund_IDD980725832,BLACKBIRD MINE,superfund_npl,45.12485628,-114.34685043,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD980725832""}",IDD980725832
superfund_IDD081830994,MONSANTO CHEMICAL CO. (SODA SPRINGS PLANT),superfund_npl,42.68702989,-111.59378859,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD081830994""}",IDD081830994
superfund_ORD009049412,UNION PACIFIC RAILROAD CO. TIE-TREATING PLANT,superfund_npl,45.60164580,-121.15552967,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD009049412""}",ORD009049412
superfund_ORD009049412,UNION PACIFIC RAILROAD CO. TIE-TREATING PLANT,superfund_npl,45.59940778,-121.15338442,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD009049412""}",ORD009049412
superfund_WAD040187890,YAKIMA PLATING CO.,superfund_npl,46.57214933,-120.51027904,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD040187890""}",WAD040187890
superfund_AKD004904215,ALASKA BATTERY ENTERPRISES,superfund_npl,64.81987113,-147.70682141,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AKD004904215""}",AKD004904215
superfund_ORD071803985,HARBOR OIL INC.,superfund_npl,45.60560167,-122.69496273,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD071803985""}",ORD071803985
superfund_ORD052221025,MARTIN-MARIETTA ALUMINUM CO.,superfund_npl,45.62506500,-121.20606977,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD052221025""}",ORD052221025
superfund_IDD098812878,PACIFIC HIDE & FUR RECYCLING CO.,superfund_npl,42.89484486,-112.48555940,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD098812878""}",IDD098812878
superfund_IDD048340921,BUNKER HILL MINING & METALLURGICAL COMPLEX,superfund_npl,47.53697498,-116.16600549,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD048340921""}",IDD048340921
superfund_ORD009412677,REYNOLDS METALS COMPANY,superfund_npl,45.55795443,-122.40591742,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD009412677""}",ORD009412677
superfund_WAD009045279,ALCOA (VANCOUVER SMELTER),superfund_npl,45.64853612,-122.73214979,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD009045279""}",WAD009045279
superfund_ORD980988307,NORTHWEST PIPE & CASING/HALL PROCESS COMPANY,superfund_npl,45.41578392,-122.56506214,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD980988307""}",ORD980988307
superfund_ORD980988307,NORTHWEST PIPE & CASING/HALL PROCESS COMPANY,superfund_npl,45.41853052,-122.56655135,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD980988307""}",ORD980988307
superfund_WAD000643577,FMC CORP. (YAKIMA),superfund_npl,46.56972086,-120.49488225,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD000643577""}",WAD000643577
superfund_ORN001002476,NORTH RIDGE ESTATES,superfund_npl,42.25442367,-121.73956659,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORN001002476""}",ORN001002476
superfund_ORN001002476,NORTH RIDGE ESTATES,superfund_npl,42.26372881,-121.74608599,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORN001002476""}",ORN001002476
superfund_ORN001002476,NORTH RIDGE ESTATES,superfund_npl,42.25939071,-121.73578587,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORN001002476""}",ORN001002476
superfund_WAD009248287,PACIFIC SOUND RESOURCES,superfund_npl,47.58348646,-122.36911018,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD009248287""}",WAD009248287
superfund_ORD009042532,TAYLOR LUMBER AND TREATING,superfund_npl,45.09755940,-123.43042243,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD009042532""}",ORD009042532
superfund_WAD980639256,TULALIP LANDFILL,superfund_npl,48.03955020,-122.19511077,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980639256""}",WAD980639256
superfund_WAD009624453,BOOMSNUB/AIRCO,superfund_npl,45.67748786,-122.62375006,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD009624453""}",WAD009624453
superfund_WAD009624453,BOOMSNUB/AIRCO,superfund_npl,45.67773686,-122.62144540,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD009624453""}",WAD009624453
superfund_WAD980722839,HARBOR ISLAND (LEAD),superfund_npl,47.57929884,-122.35075468,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980722839""}",WAD980722839
superfund_WAD980722839,HARBOR ISLAND (LEAD),superfund_npl,47.58205575,-122.35356205,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980722839""}",WAD980722839
superfund_WAD980722839,HARBOR ISLAND (LEAD),superfund_npl,47.57877381,-122.35676221,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980722839""}",WAD980722839
superfund_WAD980722839,HARBOR ISLAND (LEAD),superfund_npl,47.57935928,-122.35838515,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980722839""}",WAD980722839
superfund_WAD050075662,LAKEWOOD,superfund_npl,47.14264859,-122.51383611,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD050075662""}",WAD050075662
superfund_WAD000641548,NORTH MARKET STREET,superfund_npl,47.73204797,-117.36094933,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD000641548""}",WAD000641548
superfund_ORD068782820,JOSEPH FOREST PRODUCTS,superfund_npl,45.35877896,-117.24998806,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD068782820""}",ORD068782820
superfund_WAD980723506,TOFTDAHL DRUMS,superfund_npl,45.75423725,-122.44761234,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980723506""}",WAD980723506
superfund_WAD980723506,TOFTDAHL DRUMS,superfund_npl,45.75299178,-122.44905892,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980723506""}",WAD980723506
superfund_WAD988475158,VANCOUVER WATER STATION #4 CONTAMINATION,superfund_npl,45.61924506,-122.62579010,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD988475158""}",WAD988475158
superfund_OR0002392793,ASTORIA MARINE CONSTRUCTION COMPANY,superfund_npl,46.14511550,-123.86246968,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OR0002392793""}",OR0002392793
superfund_WAD980185789,BOEING COMPANY TULALIP TEST SITE,superfund_npl,48.08804300,-122.20213192,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980185789""}",WAD980185789
superfund_WAN001003081,GRAIN HANDLING FACILITY AT FREEMAN,superfund_npl,47.51761975,-117.19463694,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAN001003081""}",WAN001003081
superfund_WAD980511539,HIDDEN VALLEY LANDFILL (THUN FIELD),superfund_npl,47.09486539,-122.28691019,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD980511539""}",WAD980511539
superfund_WAN001002857,MAKAH RESERVATION WARMHOUSE BEACH DUMP,superfund_npl,48.38847443,-124.65684406,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAN001002857""}",WAN001002857
superfund_WAN001002907,BREMERTON GASWORKS,superfund_npl,47.57974179,-122.64160194,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAN001002907""}",WAN001002907
superfund_WAN001002907,BREMERTON GASWORKS,superfund_npl,47.57803644,-122.64279307,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAN001002907""}",WAN001002907
superfund_IDD041310707,KERR-MCGEE CHEMICAL CORP. (SODA SPRINGS PLANT),superfund_npl,42.68369637,-111.57280965,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD041310707""}",IDD041310707
superfund_AKD980983241,ALASKA RAILROAD ANCHORAGE YARD,superfund_npl,61.22630674,-149.87934578,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AKD980983241""}",AKD980983241
superfund_IDD980665459,STIBNITE/YELLOW PINE MINING AREA,superfund_npl,44.91256785,-115.33474268,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD980665459""}",IDD980665459
superfund_AK0001897602,SALT CHUCK MINE,superfund_npl,55.62933585,-132.55899171,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK0001897602""}",AK0001897602
superfund_AK0001897602,SALT CHUCK MINE,superfund_npl,55.61326075,-132.54810465,AK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""AK0001897602""}",AK0001897602
superfund_WAD120513957,PESTICIDE LAB (YAKIMA),superfund_npl,46.58436162,-120.55774035,WA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WAD120513957""}",WAD120513957
superfund_IDD984666610,EASTERN MICHAUD FLATS CONTAMINATION,superfund_npl,42.90054518,-112.54674271,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD984666610""}",IDD984666610
superfund_IDD984666610,EASTERN MICHAUD FLATS CONTAMINATION,superfund_npl,42.90304512,-112.52124669,ID,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IDD984666610""}",IDD984666610
superfund_ORD050955848,TELEDYNE WAH CHANG,superfund_npl,44.65430552,-123.06350514,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD050955848""}",ORD050955848
superfund_ORD050955848,TELEDYNE WAH CHANG,superfund_npl,44.65573931,-123.06336523,OR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ORD050955848""}",ORD050955848
